name,value,default,flags,help_text,example,,,,,,,,,,,,,,
bot_goto_mark,,,game cheat,Sends a bot to the marked nav area (useful for testing navigation meshes),,,,,,,,,,,,,,,
bot_goto_selected,,,game cheat,Sends a bot to the selected nav area (useful for testing navigation meshes),,,,,,,,,,,,,,,
bot_ignore_enemies,FALSE,,game cheat,"If nonzero, bots will ignore enemies (for debugging).",,,,,,,,,,,,,,,
bot_ignore_players,FALSE,,game cheat,Bots will not see non-bot players.,,,,,,,,,,,,,,,
bot_join_after_player,TRUE,,game,"If nonzero, bots wait until a player joins before entering the game.",,,,,,,,,,,,,,,
bot_knives_only,,,game,Restricts the bots to only using knives,,,,,,,,,,,,,,,
bot_loadout,0,,game cheat,bots are given these items at round start,,,,,,,,,,,,,,,
bot_max_visible_smoke_length,200,,game replicated,Bots will see players through smoke clouds up to this length.,,,,,,,,,,,,,,,
bot_max_vision_distance_override,-1,,,,,,,,,,,,,,,,,,
bot_mimic,0,,game client cheat replicated,Bot uses usercmd of player by index.,,,,,,,,,,,,,,,
bot_mimic_yaw_offset,180,,game cheat,,,,,,,,,,,,,,,,
bot_pistols_only,,,game,Restricts the bots to only using pistols,,,,,,,,,,,,,,,
bot_place,,,game cheat,bot_place - Places a bot from the map at where the local player is pointing.,,,,,,,,,,,,,,,
bot_quota,10,,game,Determines the total number of bots in the game.,,,,,,,,,,,,,,,
bot_randombuy,FALSE,,game cheat,should bots ignore their prefered weapons and just buy weapons at random?,,,,,,,,,,,,,,,
bot_show_nav,FALSE,,game cheat,For internal testing purposes.,,,,,,,,,,,,,,,
bot_show_occupy_time,FALSE,,game cheat,Show when each nav area can first be reached by each team.,,,,,,,,,,,,,,,
bot_snipers_only,,,game,Restricts the bots to only using sniper rifles,,,,,,,,,,,,,,,
bot_traceview,0,,game cheat,For internal testing purposes.,,,,,,,,,,,,,,,
bot_walk,FALSE,,game,"If nonzero, bots can only walk, not run.",,,,,,,,,,,,,,,
bot_zombie,FALSE,,game cheat,"If nonzero, bots will stay in idle mode and not attack.",,,,,,,,,,,,,,,
box,,,game cheat,Draw a bbox  Arguments:  minx miny miny maxx maxy maxz <lifetime = 10.0> <r g b a>,,,,,,,,,,,,,,,
buddha,FALSE,,game notify cheat,Player takes damage but won't die,,,,,,,,,,,,,,,
buddha_ignore_bots,FALSE,,game notify cheat,Bots always buddha 0,,,,,,,,,,,,,,,
buddha_reset_hp,1,,game notify cheat,HP to set when damaged below zero in Buddha Mode,,,,,,,,,,,,,,,
buyrandom,,,game,Buy random primary and secondary. Primarily for deathmatch where cost is not an issue.,,,,,,,,,,,,,,,
cash_player_bomb_defused,300,,game client notify replicated,,,,,,,,,,,,,,,,
cash_player_bomb_planted,300,,game client notify replicated,,,,,,,,,,,,,,,,
cash_player_damage_hostage,-30,,,,,,,,,,,,,,,,,,
cash_player_get_killed,0,,game client notify replicated,,,,,,,,,,,,,,,,
cash_player_interact_with_hostage,300,150,game client notify replicated,,,,,,,,,,,,,,,,
cash_player_killed_enemy_default,300,,game client notify replicated,,,,,,,,,,,,,,,,
cash_player_killed_enemy_factor,1,,game client notify replicated,,,,,,,,,,,,,,,,
cash_player_killed_hostage,-1000,,,,,,,,,,,,,,,,,,
cash_player_killed_teammate,-300,,,,,,,,,,,,,,,,,,
cash_player_rescued_hostage,1000,,game client notify replicated,,,,,,,,,,,,,,,,
cash_player_respawn_amount,0,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_bonus_shorthanded,1000,0,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_elimination_bomb_map,3250,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_elimination_hostage_map_ct,3000,2000,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_elimination_hostage_map_t,3000,1000,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_hostage_alive,0,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_hostage_interaction,600,500,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_loser_bonus,1400,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_loser_bonus_consecutive_rounds,500,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_per_dead_enemy,50,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_planted_bomb_but_defused,600,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_rescued_hostage,600,0,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_terrorist_win_bomb,3500,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_win_by_defusing_bomb,3500,3250,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_win_by_hostage_rescue,2900,3500,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_win_by_time_running_out_bomb,3250,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_win_by_time_running_out_hostage,3250,,game client notify replicated,,,,,,,,,,,,,,,,
cash_team_winner_bonus_consecutive_rounds,0,,game client notify replicated,,,,,,,,,,,,,,,,
cast_aabb,,,game cheat,Tests box collision detection,,,,,,,,,,,,,,,
cast_bullet,,,game cheat,Tests bullet cast,,,,,,,,,,,,,,,
cast_capsule,,,game cheat,Tests capsule collision detection,,,,,,,,,,,,,,,
cast_convex,,,game cheat,Tests convex hull collision detection,,,,,,,,,,,,,,,
cast_cylinder,,,game cheat,Tests cylinder collision detection,,,,,,,,,,,,,,,
cast_intervals,,,game cheat,Tests interval ray cast,,,,,,,,,,,,,,,
cast_obb,,,game cheat,Tests cylinder collision detection,,,,,,,,,,,,,,,
cast_physics,,,game cheat,Tests physics shape collision detection,,,,,,,,,,,,,,,
cast_ray,,,game cheat,Tests ray cast,,,,,,,,,,,,,,,
cast_sphere,,,game cheat,Tests sphere cast,,,,,,,,,,,,,,,
chicken_stop,FALSE,,game cheat,,,,,,,,,,,,,,,,
clear_bombs,,,game cheat,,,,,,,,,,,,,,,,
collect_entity_model_name,,,game cheat,Collect model names of the entities you're pointing at,,,,,,,,,,,,,,,
commentary,FALSE,,game archive,Desired commentary mode state.,,,,,,,,,,,,,,,
commentary_finishnode,game,,,,,,,,,,,,,,,,,,
contributionscore_assist,1,,game,amount of contribution score added for an assist,,,,,,,,,,,,,,,
contributionscore_assist_reqs,1,0,game,extra requirements to earn contribution score for an assist,,,,,,,,,,,,,,,
contributionscore_bomb_defuse_major,3,,game,amount of contribution score for defusing a bomb while at least one enemy remains alive,,,,,,,,,,,,,,,
contributionscore_bomb_defuse_minor,1,,game,amount of contribution score for defusing a bomb after eliminating enemy team,,,,,,,,,,,,,,,
contributionscore_bomb_exploded,1,,game,amount of contribution score awarded to bomb planter and terrorists remaining alive if bomb explosion wins the round,,,,,,,,,,,,,,,
contributionscore_bomb_planted,2,,game,amount of contribution score for planting a bomb,,,,,,,,,,,,,,,
contributionscore_cash_bundle,0,,game,amount of contribution score for picking up a cash bundle,,,,,,,,,,,,,,,
contributionscore_crate_break,0,,game,amount of contribution score for breaking an item crate,,,,,,,,,,,,,,,
animated_material_attributes,TRUE,,client cheat,,,,,,,,,,,,,,,,
annotation_append,,,client,Load annotation to a file without clearing existing annotations,,,,,,,,,,,,,,,
annotation_auto_load,FALSE,,client,,,,,,,,,,,,,,,,
annotation_create,,,client,Creates an annotation,,,,,,,,,,,,,,,
annotation_delete_previous_node_set,,,client,Delete the last node set created,,,,,,,,,,,,,,,
annotation_load,,,client,Load annotation to a file after first clearing existing annotations,,,,,,,,,,,,,,,
annotation_reload,,,client,Reload the annotation file,,,,,,,,,,,,,,,
annotation_reload_language_file,,,client,Creates an annotation,,,,,,,,,,,,,,,
annotation_save,,,client,Save annotation to a file,,,,,,,,,,,,,,,
autobuy,,,client clientcmd_can_execute,Attempt to purchase items with the order listed in cl_autobuy,,,,,,,,,,,,,,,
bot_mimic_spec_buttons,TRUE,,client cheat,"+attack, +jump etc are used for spectator control instead of being passed on to spectated bot",,,,,,,,,,,,,,,
buymenu,,,client server_can_execute,Show or hide main buy menu,,,,,,,,,,,,,,,
c_maxdistance,200,,client archive,,,,,,,,,,,,,,,,
c_maxpitch,90,,client archive,,,,,,,,,,,,,,,,
c_maxyaw,135,,client archive,,,,,,,,,,,,,,,,
c_mindistance,30,,client archive,,,,,,,,,,,,,,,,
c_minpitch,0,,client archive,,,,,,,,,,,,,,,,
c_minyaw,-135,,client archive,,,,,,,,,,,,,,,,
c_orthoheight,100,,client archive,,,,,,,,,,,,,,,,
c_orthowidth,100,,client archive,,,,,,,,,,,,,,,,
c_thirdpersonshoulder,FALSE,,client archive,,,,,,,,,,,,,,,,
c_thirdpersonshoulderaimdist,120,,client archive,,,,,,,,,,,,,,,,
c_thirdpersonshoulderdist,40,,client archive,,,,,,,,,,,,,,,,
c_thirdpersonshoulderheight,5,,client archive,,,,,,,,,,,,,,,,
c_thirdpersonshoulderoffset,20,,client archive,,,,,,,,,,,,,,,,
cam_command,,,client cheat,Tells camera to change modes,,,,,,,,,,,,,,,
cam_idealdelta,4,,client archive,Controls the speed when matching offset to ideal angles in thirdperson view,,,,,,,,,,,,,,,
cam_idealdist,150,,client archive,,,,,,,,,,,,,,,,
cam_idealpitch,0,,client archive,,,,,,,,,,,,,,,,
cam_idealyaw,0,,client archive,,,,,,,,,,,,,,,,
cam_showangles,FALSE,,client cheat,"When in thirdperson, print viewangles/idealangles/cameraoffsets to the console.",,,,,,,,,,,,,,,
cam_snapto,FALSE,,client archive,,,,,,,,,,,,,,,,
camortho,,,client cheat,Switch to orthographic camera.,,,,,,,,,,,,,,,
cancelselect,,,client server_can_execute,,,,,,,,,,,,,,,,
cc_delay_time,0.25,,client archive,Close caption delay before showing caption.,,,,,,,,,,,,,,,
cc_lang,0,,client archive,Current close caption language (emtpy = use game UI language),,,,,,,,,,,,,,,
cc_linger_time,1,,client archive,Close caption linger time.,,,,,,,,,,,,,,,
cc_spectator_only,FALSE,,client archive,,,,,,,,,,,,,,,,
cc_subtitles,FALSE,,client archive,"If set, don't show sound effect captions, just voice overs (i.e., won't help hearing impaired players).",,,,,,,,,,,,,,,
cc_vr_caption_speed,1,,client archive,"0 = slow, 1 = medium (default), 2 = fast",,,,,,,,,,,,,,,
cc_vr_width,1,,client archive,"0 = narrow, 1 = med (default), 2 = wide",,,,,,,,,,,,,,,
cl_autobuy,vesthelm vest m4a1 ak47 famas galilar mp7 nova defuser,0,client,The order in which autobuy will attempt to purchase items,,,,,,,,,,,,,,,
cl_autohelp,TRUE,,client archive userinfo,Auto-help,,,,,,,,,,,,,,,
cl_axis,,,client cheat,Draw an axis  Arguments:  x y z pitch yaw roll <lifetime = 10.0> <r g b a>,,,,,,,,,,,,,,,
cl_borrow_music_from_player_slot,-1,,client,,,,,,,,,,,,,,,,
cl_box,,,client cheat,Draw a bbox  Arguments:  minx miny miny maxx maxy maxz <lifetime = 10.0> <r g b a>,,,,,,,,,,,,,,,
cl_buymenu_ct_nextround_high,5000,,client archive per_user,,,,,,,,,,,,,,,,
cl_buymenu_ct_nextround_low,1400,,client archive per_user,,,,,,,,,,,,,,,,
cl_buymenu_t_nextround_high,5000,,client archive per_user,,,,,,,,,,,,,,,,
cl_buymenu_t_nextround_low,1400,,client archive per_user,,,,,,,,,,,,,,,,
cl_buywheel_donate_key,0,,client archive per_user,Set the key to use for donation in the buy menu. 0: Left Control; 1: Left Alt; 2: Left Shift.,,,,,,,,,,,,,,,
cl_buywheel_nonumberpurchasing,FALSE,,client archive per_user,Set non-zero to prevent buy wheel from purchasing via number keys,,,,,,,,,,,,,,,
cl_clutch_mode,FALSE,,client,Silence voice and other distracting sounds until the end of round or next death.,,,,,,,,,,,,,,,
cl_color,2,4,client archive userinfo,Preferred teammate color,,,,,,,,,,,,,,,
cl_crosshair_drawoutline,TRUE,,client archive per_user,Draws a black outline around the crosshair for better visibility,,,,,,,,,,,,,,,
cl_crosshair_dynamic_maxdist_splitratio,0.3,1,client archive per_user,"If using cl_crosshairstyle 2, this is the ratio used to determine how long the inner and outer xhair pips will be. [inner = cl_crosshairsize*(1-cl_crosshair_dynamic_maxdist_splitratio), outer = cl_crosshairsize*cl_crosshair_dynamic_maxdist_splitratio]  [0 - 1]",,,,,,,,,,,,,,,
cl_crosshair_dynamic_splitalpha_innermod,1,0,client archive per_user,"If using cl_crosshairstyle 2, this is the alpha modification that will be used for the INNER crosshair pips once they've split. [0 - 1]",,,,,,,,,,,,,,,
cl_crosshair_dynamic_splitalpha_outermod,0.5,1,client archive per_user,"If using cl_crosshairstyle 2, this is the alpha modification that will be used for the OUTER crosshair pips once they've split. [0.3 - 1]",,,,,,,,,,,,,,,
cl_crosshair_dynamic_splitdist,7,3,client archive per_user,"If using cl_crosshairstyle 2, this is the distance that the crosshair pips will split into 2. (default is 7)",,,,,,,,,,,,,,,
cl_crosshair_friendly_warning,1,,client archive,"0: off, 1: on",,,,,,,,,,,,,,,
cl_crosshair_outlinethickness,2.5,1,client archive per_user,Set how thick you want your crosshair outline to draw (0-3),,,,,,,,,,,,,,,
cl_crosshair_recoil,FALSE,TRUE,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshair_sniper_width,1,,client archive per_user,If >1 sniper scope cross lines gain extra width (1 for single-pixel hairline),,,,,,,,,,,,,,,
cl_crosshair_t,FALSE,,client archive per_user,T style crosshair,,,,,,,,,,,,,,,
cl_crosshairalpha,170,200,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshaircolor,5,,client archive per_user,Set crosshair color as defined in game_options.consoles.txt,,,,,,,,,,,,,,,
cl_crosshaircolor_b,0,,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshaircolor_g,165,255,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshaircolor_r,255,0,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshairdot,TRUE,FALSE,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshairgap,-1,-2.2,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshairsize,6.5,3.9,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshairstyle,4,2,client archive per_user,"0 = DEFAULT (DISABLED), 1 = DEFAULT STATIC (DISABLED), 2 = DEFAULT (accurate recoil/spread feedback with a fixed inner part), 3 = ACCURATE DYNAMIC (DISABLED) (accurate recoil/spread feedback), 4 = DEFAULT STATIC, 5 = LEGACY (fake recoil - inaccurate feedback)",,,,,,,,,,,,,,,
cl_crosshairthickness,3.2,0.6,client archive per_user,,,,,,,,,,,,,,,,
cl_crosshairusealpha,TRUE,,client archive per_user,,,,,,,,,,,,,,,,
cl_deathcam_audio_mix_phase1_fade_amount,0.15,,client,"Sets the amount of ducking to do on death cam fade out. When set to 1, full DeathFadeLayer is applied.",,,,,,,,,,,,,,,
cl_deathcam_audio_mix_phase1_fade_time,2,,client,Sets the amount of time we fade out over.,,,,,,,,,,,,,,,
cl_deathcam_audio_mix_phase2_fade_amount,0.5,,client,"Sets the amount of ducking to do on death cam fade out. When set to 1, full DeathFadeLayer is applied.",,,,,,,,,,,,,,,
cl_deathcam_audio_mix_phase2_fade_time,0.4,,client,Sets the amount of time we fade out over.,,,,,,,,,,,,,,,
cl_deathcampanel_position_dynamic,1,,client archive,Turn on/off deathcam's kill panel dynamic Y movement,,,,,,,,,,,,,,,
cl_deathnotices_show_numbers,0,,client,0: default; 1: draw names as just numbers; 2: append number on killer and victim to the name,,,,,,,,,,,,,,,
cl_debounce_zoom,TRUE,,client archive userinfo per_user,Whether or not to disable holding secondary fire to cycle zoom levels,,,,,,,,,,,,,,,
cl_debugoverlay_cycle_domain,,,client cheat,Toggles visibility of the debug overlay system.,,,,,,,,,,,,,,,
cl_debugoverlay_cycle_state,,,client cheat,Toggles visibility of the debug overlay system.,,,,,,,,,,,,,,,
cl_debugoverlay_dashboard,,,client cheat,Makes the debug overlay dashboard visible.,,,,,,,,,,,,,,,
cl_debugoverlay_hide_imgui,,,client cheat,Hides the overlay.,,,,,,,,,,,,,,,
cl_debugoverlay_toggle,,,client cheat,Toggles visibility of the debug overlay system.,,,,,,,,,,,,,,,
cl_disable_deathcam_audio_mix_fade_out,FALSE,,client,"When set to true, disables audio being silenced while the death cam fades out.",,,,,,,,,,,,,,,
cl_disable_postprocessing,FALSE,,client cheat,,,,,,,,,,,,,,,,
cl_disable_ragdolls,FALSE,,client cheat,,,,,,,,,,,,,,,,
cl_disable_round_end_report,FALSE,,client archive,,,,,,,,,,,,,,,,
cl_display_game_events,FALSE,,client cheat,,,,,,,,,,,,,,,,
cl_draw_only_deathnotices,FALSE,,client,For drawing only the crosshair and death notices (used for moviemaking),,,,,,,,,,,,,,,
cl_draw_simulating_entities,FALSE,,client cheat,,,,,,,,,,,,,,,,
cl_drawcross,,,client cheat,Draws a cross at the given location  Arguments: x y z,,,,,,,,,,,,,,,
cl_drawhud,TRUE,,client cheat,Enable the rendering of the hud,,,,,,,,,,,,,,,
cl_drawhud_force_deathnotices,0,,client,0: default; 1: draw deathnotices even if hud disabled; -1: force no deathnotices,,,,,,,,,,,,,,,
cl_drawhud_force_radar,0,,client,0: default; 1: draw radar even if hud disabled; -1: force no radar,,,,,,,,,,,,,,,
cl_drawhud_force_teamid_overhead,0,,client,0: default; 1: draw teamid even if hud disabled; -1: force no teamid,,,,,,,,,,,,,,,
cl_drawhud_specvote,TRUE,,client,1: default; 0: disables vote UI for spectators,,,,,,,,,,,,,,,
cl_drawline,,,client cheat,Draws line between two 3D Points.  Green if no collision  Red is collides with something  Arguments: x1 y1 z1 x2 y2 z2,,,,,,,,,,,,,,,
cl_dumpentity,,,client cheat,Dumps info about an entity,,,,,,,,,,,,,,,
cl_enable_party_voice,TRUE,,client archive,,,,,,,,,,,,,,,,
cl_ent_absbox,,,client cheat,Displays the total bounding box for the given entity(s) in green.  Some entites will also display entity specific overlays.  Arguments:    {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
cl_ent_animgraph_debug,,,client cheat,Displays debug draws about the given entity(ies) animgraph  Arguments:    {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
cl_ent_attachment_filter_substrings,0,,client cheat,"If an attachment's name has any of the given substrings in it, it will be displayed. Substrings can be delimited by the ',' or '|' character.",,,,,,,,,,,,,,,
cl_ent_attachments,,,client cheat,Displays the attachment points on an entity.  Arguments:    {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
cl_ent_bbox,,,client cheat,Displays the movement bounding box for the given entity(ies) in orange.  Some entites will also display entity specific overlays.  Arguments:    {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
cl_ent_find_index,,,client cheat,Display data for entity matching specified index. Format: find_ent_index <index>,,,,,,,,,,,,,,,
cl_ent_grab,,,client cheat,grabs the object in front of the player. Options: -loose -multiple -toggle,,,,,,,,,,,,,,,
cl_ent_hierarchy,,,client cheat,Prints the entity hierarchy tree rooted at the specified ent(s),,,,,,,,,,,,,,,
cl_ent_hitbox,,,client cheat,Displays the hitboxes for the given entity(ies).  Arguments:    {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
cl_ent_joints,,,client cheat,Displays the joint names + axes an entity.  Arguments:    {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
cl_ent_messages,,,client cheat,Toggles input/output message display for the selected entity(ies).  The name of the entity will be displayed as well as any messages that it sends or receives.  Arguments:    {entity_name} / {class_name} / {entity_index} / {no argument = pick what player is looking at},,,,,,,,,,,,,,,
